url,word,global_clicks,global_impressions,global_ctr,global_position,metric_scope,country_confidence,country_data_requirement,path,tier,tier_score,migration_class,batch_1,legacy_page,self_canonical,useful_without_javascript,indexability_signals_pass
https://ovidhan.net/word/sneeze.html,sneeze,0,4,0.0,52.25,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/sneeze.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/solicitation.html,solicitation,0,4,0.0,17.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/solicitation.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/sorta.html,sorta,0,4,0.0,6.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/sorta.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/sour.html,sour,0,4,0.0,46.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/sour.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/specificity.html,specificity,0,4,0.0,21.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/specificity.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/squads.html,squads,0,4,0.0,67.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/squads.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/street.html,street,0,4,0.0,32.75,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/street.html,A,7,REVIEW,False,True,True,False,False
https://ovidhan.net/word/stroll.html,stroll,0,4,0.0,29.75,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/stroll.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/sturdy.html,sturdy,0,4,0.0,32.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/sturdy.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/sua.html,sua,0,4,0.0,6.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/sua.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/superintendent.html,superintendent,0,4,0.0,43.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/superintendent.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/sympathize.html,sympathize,0,4,0.0,57.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/sympathize.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/tae.html,tae,0,4,0.0,8.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/tae.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/tasking.html,tasking,0,4,0.0,67.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/tasking.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/thang.html,thang,0,4,0.0,15.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/thang.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/thyroid.html,thyroid,0,4,0.0,59.75,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/thyroid.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/timberlake.html,timberlake,0,4,0.0,4.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/timberlake.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/tradeoff.html,tradeoff,1,4,0.25,12.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/tradeoff.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/tram.html,tram,0,4,0.0,48.75,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/tram.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/tranquility.html,tranquility,0,4,0.0,43.75,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/tranquility.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/trunks.html,trunks,0,4,0.0,10.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/trunks.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/tunbridge.html,tunbridge,0,4,0.0,32.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/tunbridge.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/unambiguous.html,unambiguous,0,4,0.0,46.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/unambiguous.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/unspoiled.html,unspoiled,0,4,0.0,8.75,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/unspoiled.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/unwritten.html,unwritten,0,4,0.0,11.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/unwritten.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/urgently.html,urgently,0,4,0.0,10.25,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/urgently.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/uterus.html,uterus,0,4,0.0,64.25,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/uterus.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/vanish.html,vanish,0,4,0.0,66.75,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/vanish.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/venturing.html,venturing,0,4,0.0,17.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/venturing.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/vidal.html,vidal,0,4,0.0,8.75,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/vidal.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/vincennes.html,vincennes,0,4,0.0,38.75,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/vincennes.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/volkswagen.html,volkswagen,0,4,0.0,9.75,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/volkswagen.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/waist.html,waist,0,4,0.0,39.25,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/waist.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/wallet.html,wallet,0,4,0.0,46.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/wallet.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/wealthy.html,wealthy,0,4,0.0,44.25,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/wealthy.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/widely.html,widely,0,4,0.0,39.75,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/widely.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/wildfire.html,wildfire,0,4,0.0,11.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/wildfire.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/wondering.html,wondering,0,4,0.0,34.5,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/wondering.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/worldly.html,worldly,0,4,0.0,10.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/worldly.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/wrought.html,wrought,0,4,0.0,15.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/wrought.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/yeung.html,yeung,0,4,0.0,42.25,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/yeung.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/abbas.html,abbas,0,3,0.0,12.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/abbas.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/abduction.html,abduction,0,3,0.0,49.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/abduction.html,B,3,KEEP-INDEXED,True,False,True,True,True
https://ovidhan.net/word/accordance.html,accordance,0,3,0.0,69.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/accordance.html,A,7,KEEP-INDEXED,True,False,True,True,True
https://ovidhan.net/word/akron.html,akron,0,3,0.0,5.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/akron.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/amt.html,amt,0,3,0.0,41.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/amt.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/appa.html,appa,0,3,0.0,57.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/appa.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/aptly.html,aptly,0,3,0.0,11.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/aptly.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/avengers.html,avengers,0,3,0.0,11.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/avengers.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/bis.html,bis,0,3,0.0,8.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/bis.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/brows.html,brows,0,3,0.0,10.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/brows.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/bub.html,bub,0,3,0.0,48.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/bub.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/centered.html,centered,0,3,0.0,9.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/centered.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/chester.html,chester,0,3,0.0,6.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/chester.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/complacent.html,complacent,0,3,0.0,62.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/complacent.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/confine.html,confine,0,3,0.0,34.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/confine.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/corsair.html,corsair,0,3,0.0,11.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/corsair.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/dailies.html,dailies,0,3,0.0,70.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/dailies.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/dla.html,dla,0,3,0.0,5.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/dla.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/during.html,during,0,3,0.0,72.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/during.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/emi.html,emi,0,3,0.0,7.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/emi.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/extractive.html,extractive,0,3,0.0,68.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/extractive.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/funneled.html,funneled,0,3,0.0,61.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/funneled.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/goto.html,goto,0,3,0.0,48.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/goto.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/grandstanding.html,grandstanding,0,3,0.0,69.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/grandstanding.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/groundbreaking.html,groundbreaking,0,3,0.0,8.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/groundbreaking.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/horrendous.html,horrendous,0,3,0.0,11.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/horrendous.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/hosted.html,hosted,0,3,0.0,9.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/hosted.html,A,7,REVIEW,False,True,True,False,False
https://ovidhan.net/word/ibn.html,ibn,0,3,0.0,78.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/ibn.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/idk.html,idk,0,3,0.0,9.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/idk.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/itt.html,itt,0,3,0.0,37.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/itt.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/kaboom.html,kaboom,0,3,0.0,27.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/kaboom.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/knives.html,knives,0,3,0.0,47.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/knives.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lambeth.html,lambeth,0,3,0.0,5.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lambeth.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lament.html,lament,0,3,0.0,40.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lament.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/landslide.html,landslide,0,3,0.0,45.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/landslide.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lathe.html,lathe,0,3,0.0,23.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lathe.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lentils.html,lentils,0,3,0.0,40.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lentils.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/leukaemia.html,leukaemia,0,3,0.0,94.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/leukaemia.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/leyland.html,leyland,0,3,0.0,7.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/leyland.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/liberalisation.html,liberalisation,0,3,0.0,47.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/liberalisation.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/locked.html,locked,0,3,0.0,24.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/locked.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/lourdes.html,lourdes,0,3,0.0,8.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/lourdes.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/majlis.html,majlis,0,3,0.0,37.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/majlis.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/malta.html,malta,0,3,0.0,38.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/malta.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/maltreatment.html,maltreatment,0,3,0.0,50.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/maltreatment.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/manipulate.html,manipulate,0,3,0.0,51.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/manipulate.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/manuscript.html,manuscript,0,3,0.0,48.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/manuscript.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/maxs.html,maxs,0,3,0.0,45.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/maxs.html,D,0,INVALID/NOISE,False,True,True,False,False
https://ovidhan.net/word/mayors.html,mayors,0,3,0.0,42.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mayors.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/mcpherson.html,mcpherson,0,3,0.0,7.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mcpherson.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/medley.html,medley,0,3,0.0,20.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/medley.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/menopause.html,menopause,0,3,0.0,61.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/menopause.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/militant.html,militant,0,3,0.0,24.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/militant.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/misconception.html,misconception,0,3,0.0,45.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/misconception.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/mosquitos.html,mosquitos,0,3,0.0,68.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/mosquitos.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/musk.html,musk,0,3,0.0,35.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/musk.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/obedience.html,obedience,0,3,0.0,31.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/obedience.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/originated.html,originated,0,3,0.0,46.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/originated.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/outreach.html,outreach,0,3,0.0,11.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/outreach.html,B,3,REVIEW,False,True,True,False,False
https://ovidhan.net/word/overhauling.html,overhauling,0,3,0.0,51.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/overhauling.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/overland.html,overland,0,3,0.0,10.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/overland.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/overworked.html,overworked,0,3,0.0,41.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/overworked.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/oyo.html,oyo,0,3,0.0,8.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/oyo.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/parochial.html,parochial,0,3,0.0,25.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/parochial.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/patronage.html,patronage,0,3,0.0,35.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/patronage.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/peeing.html,peeing,0,3,0.0,46.33,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/peeing.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/pembroke.html,pembroke,0,3,0.0,11.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/pembroke.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/permanence.html,permanence,0,3,0.0,24.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/permanence.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/pickets.html,pickets,0,3,0.0,41.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/pickets.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/pineapple.html,pineapple,0,3,0.0,45.0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/pineapple.html,D,0,THIN-LEGACY,False,True,True,False,False
https://ovidhan.net/word/predetermined.html,predetermined,0,3,0.0,20.67,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,word/predetermined.html,D,0,THIN-LEGACY,False,True,True,False,False
